# kpline, ek, [weight] * n_orb_type
  0.000000    0.916905    0.071254    0.928746
  0.010000    0.914791    0.071478    0.928522
  0.020000    0.908454    0.072156    0.927844
  0.030000    0.897912    0.073304    0.926696
  0.040000    0.883192    0.074946    0.925054
  0.050000    0.864333    0.077122    0.922878
  0.060000    0.841383    0.079881    0.920119
  0.070000    0.814398    0.083292    0.916708
  0.080000    0.783444    0.087439    0.912561
  0.090000    0.748590    0.092429    0.907571
  0.100000    0.709911    0.098394    0.901606
  0.110000    0.667484    0.105501    0.894499
  0.120000    0.621384    0.113950    0.886050
  0.130000    0.571682    0.123990    0.876010
  0.140000    0.518441    0.135920    0.864080
  0.150000    0.461710    0.150101    0.849899
  0.160000    0.401524    0.166953    0.833047
  0.170000    0.337895    0.186958    0.813042
  0.180000    0.270808    0.210639    0.789361
  0.190000    0.200222    0.238521    0.761479
  0.200000    0.126075    0.271065    0.728935
  0.210000    0.048286    0.308552    0.691448
  0.220000   -0.033218    0.350949    0.649051
  0.230000   -0.118475    0.397762    0.602238
  0.240000   -0.207453    0.447959    0.552041
  0.250000   -0.300000    0.500000    0.500000
  0.260000   -0.395824    0.552041    0.447959
  0.270000   -0.494475    0.602238    0.397762
  0.280000   -0.595362    0.649051    0.350949
  0.290000   -0.697783    0.691448    0.308552
  0.300000   -0.800976    0.728935    0.271065
  0.310000   -0.904151    0.761479    0.238521
  0.320000   -1.006530    0.789361    0.210639
  0.330000   -1.107366    0.813042    0.186958
  0.340000   -1.205956    0.833047    0.166953
  0.350000   -1.301646    0.849899    0.150101
  0.360000   -1.393831    0.864080    0.135920
  0.370000   -1.481959    0.876010    0.123990
  0.380000   -1.565522    0.886050    0.113950
  0.390000   -1.644055    0.894499    0.105501
  0.400000   -1.717140    0.901606    0.098394
  0.410000   -1.784394    0.907571    0.092429
  0.420000   -1.845476    0.912561    0.087439
  0.430000   -1.900083    0.916708    0.083292
  0.440000   -1.947947    0.920119    0.079881
  0.450000   -1.988837    0.922878    0.077122
  0.460000   -2.022557    0.925054    0.074946
  0.470000   -2.048950    0.926696    0.073304
  0.480000   -2.067890    0.927844    0.072156
  0.490000   -2.079289    0.928522    0.071478
  0.500000   -2.083095    0.928746    0.071254
  0.510000   -2.079289    0.928522    0.071478
  0.520000   -2.067890    0.927844    0.072156
  0.530000   -2.048950    0.926696    0.073304
  0.540000   -2.022557    0.925054    0.074946
  0.550000   -1.988837    0.922878    0.077122
  0.560000   -1.947947    0.920119    0.079881
  0.570000   -1.900083    0.916708    0.083292
  0.580000   -1.845476    0.912561    0.087439
  0.590000   -1.784394    0.907571    0.092429
  0.600000   -1.717140    0.901606    0.098394
  0.610000   -1.644055    0.894499    0.105501
  0.620000   -1.565522    0.886050    0.113950
  0.630000   -1.481959    0.876010    0.123990
  0.640000   -1.393831    0.864080    0.135920
  0.650000   -1.301646    0.849899    0.150101
  0.660000   -1.205956    0.833047    0.166953
  0.670000   -1.107366    0.813042    0.186958
  0.680000   -1.006530    0.789361    0.210639
  0.690000   -0.904151    0.761479    0.238521
  0.700000   -0.800976    0.728935    0.271065
  0.710000   -0.697783    0.691448    0.308552
  0.720000   -0.595362    0.649051    0.350949
  0.730000   -0.494475    0.602238    0.397762
  0.740000   -0.395824    0.552041    0.447959
  0.750000   -0.300000    0.500000    0.500000
  0.760000   -0.207453    0.447959    0.552041
  0.770000   -0.118475    0.397762    0.602238
  0.780000   -0.033218    0.350949    0.649051
  0.790000    0.048286    0.308552    0.691448
  0.800000    0.126075    0.271065    0.728935
  0.810000    0.200222    0.238521    0.761479
  0.820000    0.270808    0.210639    0.789361
  0.830000    0.337895    0.186958    0.813042
  0.840000    0.401524    0.166953    0.833047
  0.850000    0.461710    0.150101    0.849899
  0.860000    0.518441    0.135920    0.864080
  0.870000    0.571682    0.123990    0.876010
  0.880000    0.621384    0.113950    0.886050
  0.890000    0.667484    0.105501    0.894499
  0.900000    0.709911    0.098394    0.901606
  0.910000    0.748590    0.092429    0.907571
  0.920000    0.783444    0.087439    0.912561
  0.930000    0.814398    0.083292    0.916708
  0.940000    0.841383    0.079881    0.920119
  0.950000    0.864333    0.077122    0.922878
  0.960000    0.883192    0.074946    0.925054
  0.970000    0.897912    0.073304    0.926696
  0.980000    0.908454    0.072156    0.927844
  0.990000    0.914791    0.071478    0.928522
  1.000000    0.916905    0.071254    0.928746
  1.000000    0.916905    0.071254    0.928746
  1.050000    0.916905    0.071254    0.928746
  1.100000    0.916905    0.071254    0.928746
  1.150000    0.916905    0.071254    0.928746
  1.200000    0.916905    0.071254    0.928746
  1.250000    0.916905    0.071254    0.928746
  1.300000    0.916905    0.071254    0.928746
  1.350000    0.916905    0.071254    0.928746
  1.400000    0.916905    0.071254    0.928746
  1.450000    0.916905    0.071254    0.928746
  1.500000    0.916905    0.071254    0.928746
  1.500000    0.916905    0.071254    0.928746
  1.550000    0.916905    0.071254    0.928746
  1.600000    0.916905    0.071254    0.928746
  1.650000    0.916905    0.071254    0.928746
  1.700000    0.916905    0.071254    0.928746
  1.750000    0.916905    0.071254    0.928746
  1.800000    0.916905    0.071254    0.928746
  1.850000    0.916905    0.071254    0.928746
  1.900000    0.916905    0.071254    0.928746
  1.950000    0.916905    0.071254    0.928746
  2.000000    0.916905    0.071254    0.928746

  0.000000    2.083095    0.928746    0.071254
  0.010000    2.079289    0.928522    0.071478
  0.020000    2.067890    0.927844    0.072156
  0.030000    2.048950    0.926696    0.073304
  0.040000    2.022557    0.925054    0.074946
  0.050000    1.988837    0.922878    0.077122
  0.060000    1.947947    0.920119    0.079881
  0.070000    1.900083    0.916708    0.083292
  0.080000    1.845476    0.912561    0.087439
  0.090000    1.784394    0.907571    0.092429
  0.100000    1.717140    0.901606    0.098394
  0.110000    1.644055    0.894499    0.105501
  0.120000    1.565522    0.886050    0.113950
  0.130000    1.481959    0.876010    0.123990
  0.140000    1.393831    0.864080    0.135920
  0.150000    1.301646    0.849899    0.150101
  0.160000    1.205956    0.833047    0.166953
  0.170000    1.107366    0.813042    0.186958
  0.180000    1.006530    0.789361    0.210639
  0.190000    0.904151    0.761479    0.238521
  0.200000    0.800976    0.728935    0.271065
  0.210000    0.697783    0.691448    0.308552
  0.220000    0.595362    0.649051    0.350949
  0.230000    0.494475    0.602238    0.397762
  0.240000    0.395824    0.552041    0.447959
  0.250000    0.300000    0.500000    0.500000
  0.260000    0.207453    0.447959    0.552041
  0.270000    0.118475    0.397762    0.602238
  0.280000    0.033218    0.350949    0.649051
  0.290000   -0.048286    0.308552    0.691448
  0.300000   -0.126075    0.271065    0.728935
  0.310000   -0.200222    0.238521    0.761479
  0.320000   -0.270808    0.210639    0.789361
  0.330000   -0.337895    0.186958    0.813042
  0.340000   -0.401524    0.166953    0.833047
  0.350000   -0.461710    0.150101    0.849899
  0.360000   -0.518441    0.135920    0.864080
  0.370000   -0.571682    0.123990    0.876010
  0.380000   -0.621384    0.113950    0.886050
  0.390000   -0.667484    0.105501    0.894499
  0.400000   -0.709911    0.098394    0.901606
  0.410000   -0.748590    0.092429    0.907571
  0.420000   -0.783444    0.087439    0.912561
  0.430000   -0.814398    0.083292    0.916708
  0.440000   -0.841383    0.079881    0.920119
  0.450000   -0.864333    0.077122    0.922878
  0.460000   -0.883192    0.074946    0.925054
  0.470000   -0.897912    0.073304    0.926696
  0.480000   -0.908454    0.072156    0.927844
  0.490000   -0.914791    0.071478    0.928522
  0.500000   -0.916905    0.071254    0.928746
  0.510000   -0.914791    0.071478    0.928522
  0.520000   -0.908454    0.072156    0.927844
  0.530000   -0.897912    0.073304    0.926696
  0.540000   -0.883192    0.074946    0.925054
  0.550000   -0.864333    0.077122    0.922878
  0.560000   -0.841383    0.079881    0.920119
  0.570000   -0.814398    0.083292    0.916708
  0.580000   -0.783444    0.087439    0.912561
  0.590000   -0.748590    0.092429    0.907571
  0.600000   -0.709911    0.098394    0.901606
  0.610000   -0.667484    0.105501    0.894499
  0.620000   -0.621384    0.113950    0.886050
  0.630000   -0.571682    0.123990    0.876010
  0.640000   -0.518441    0.135920    0.864080
  0.650000   -0.461710    0.150101    0.849899
  0.660000   -0.401524    0.166953    0.833047
  0.670000   -0.337895    0.186958    0.813042
  0.680000   -0.270808    0.210639    0.789361
  0.690000   -0.200222    0.238521    0.761479
  0.700000   -0.126075    0.271065    0.728935
  0.710000   -0.048286    0.308552    0.691448
  0.720000    0.033218    0.350949    0.649051
  0.730000    0.118475    0.397762    0.602238
  0.740000    0.207453    0.447959    0.552041
  0.750000    0.300000    0.500000    0.500000
  0.760000    0.395824    0.552041    0.447959
  0.770000    0.494475    0.602238    0.397762
  0.780000    0.595362    0.649051    0.350949
  0.790000    0.697783    0.691448    0.308552
  0.800000    0.800976    0.728935    0.271065
  0.810000    0.904151    0.761479    0.238521
  0.820000    1.006530    0.789361    0.210639
  0.830000    1.107366    0.813042    0.186958
  0.840000    1.205956    0.833047    0.166953
  0.850000    1.301646    0.849899    0.150101
