# mu, dos, integrated_dos, [pdos, integrated_pdos]*n_orb_type
-10.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 -9.960000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 -9.920000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 -9.880000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 -9.840000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 -9.800000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 -9.760000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 -9.720000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 -9.680000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 -9.640000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 -9.600000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 -9.560000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 -9.520000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 -9.480000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 -9.440000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 -9.400000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 -9.360000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 -9.320000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 -9.280000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 -9.240000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 -9.200000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 -9.160000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 -9.120000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 -9.080000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 -9.040000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 -9.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 -8.960000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 -8.920000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 -8.880000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 -8.840000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 -8.800000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 -8.760000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 -8.720000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 -8.680000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 -8.640000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 -8.600000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 -8.560000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 -8.520000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 -8.480000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 -8.440000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 -8.400000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 -8.360000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 -8.320000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 -8.280000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 -8.240000    0.000024    0.000001    0.000024    0.000001    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 -8.200000    0.000647    0.000009    0.000647    0.000009    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 -8.160000    0.002917    0.000087    0.002917    0.000087    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 -8.120000    0.002224    0.000117    0.002224    0.000117    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 -8.080000    0.000502    0.000130    0.000502    0.000130    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 -8.040000    0.006529    0.000217    0.006527    0.000217    0.000001    0.000000    0.000001    0.000000    0.000001    0.000000
 -8.000000    0.033356    0.001107    0.033345    0.001106    0.000003    0.000000    0.000003    0.000000    0.000003    0.000000
 -7.960000    0.028864    0.001491    0.028855    0.001491    0.000003    0.000000    0.000003    0.000000    0.000003    0.000000
 -7.920000    0.005855    0.001648    0.005853    0.001647    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 -7.880000    0.013208    0.001824    0.013208    0.001823    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 -7.840000    0.017661    0.002295    0.017661    0.002294    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 -7.800000    0.004032    0.002348    0.004032    0.002348    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
 -7.760000    0.001225    0.002381    0.001222    0.002381    0.000001    0.000000    0.000001    0.000000    0.000001    0.000000
 -7.720000    0.021832    0.002672    0.021772    0.002671    0.000020    0.000000    0.000020    0.000000    0.000020    0.000000
 -7.680000    0.075292    0.004680    0.075085    0.004673    0.000069    0.000002    0.000069    0.000002    0.000069    0.000002
 -7.640000    0.043912    0.005265    0.043791    0.005257    0.000040    0.000003    0.000040    0.000003    0.000040    0.000003
 -7.600000    0.005982    0.005425    0.005962    0.005416    0.000007    0.000003    0.000007    0.000003    0.000007    0.000003
 -7.560000    0.019507    0.005685    0.019409    0.005675    0.000033    0.000003    0.000033    0.000003    0.000033    0.000003
 -7.520000    0.038716    0.006717    0.038520    0.006702    0.000065    0.000005    0.000065    0.000005    0.000065    0.000005
 -7.480000    0.021506    0.007004    0.021416    0.006987    0.000030    0.000006    0.000030    0.000006    0.000030    0.000006
 -7.440000    0.058868    0.008574    0.058701    0.008553    0.000056    0.000007    0.000056    0.000007    0.000056    0.000007
 -7.400000    0.066316    0.009458    0.066130    0.009435    0.000062    0.000008    0.000062    0.000008    0.000062    0.000008
 -7.360000    0.012782    0.009799    0.012746    0.009774    0.000012    0.000008    0.000012    0.000008    0.000012    0.000008
 -7.320000    0.000416    0.009805    0.000415    0.009780    0.000000    0.000008    0.000000    0.000008    0.000000    0.000008
 -7.280000    0.000009    0.009805    0.000009    0.009780    0.000000    0.000008    0.000000    0.000008    0.000000    0.000008
 -7.240000    0.000602    0.009813    0.000593    0.009788    0.000003    0.000008    0.000003    0.000008    0.000003    0.000008
 -7.200000    0.009613    0.010069    0.009476    0.010041    0.000046    0.000009    0.000046    0.000009    0.000046    0.000009
 -7.160000    0.027463    0.010435    0.027069    0.010402    0.000131    0.000011    0.000131    0.000011    0.000131    0.000011
 -7.120000    0.048575    0.011731    0.047863    0.011678    0.000237    0.000018    0.000237    0.000018    0.000237    0.000018
 -7.080000    0.146644    0.013686    0.144478    0.013604    0.000722    0.000027    0.000722    0.000027    0.000722    0.000027
 -7.040000    0.097642    0.016290    0.096200    0.016170    0.000481    0.000040    0.000481    0.000040    0.000481    0.000040
 -7.000000    0.011901    0.016449    0.011738    0.016326    0.000054    0.000041    0.000054    0.000041    0.000054    0.000041
 -6.960000    0.010040    0.016716    0.010037    0.016594    0.000001    0.000041    0.000001    0.000041    0.000001    0.000041
 -6.920000    0.019437    0.016975    0.019435    0.016853    0.000001    0.000041    0.000001    0.000041    0.000001    0.000041
 -6.880000    0.015148    0.017379    0.015058    0.017255    0.000030    0.000042    0.000030    0.000042    0.000030    0.000042
 -6.840000    0.064811    0.018244    0.064078    0.018109    0.000244    0.000045    0.000244    0.000045    0.000244    0.000045
 -6.800000    0.099551    0.020898    0.098069    0.020724    0.000494    0.000058    0.000494    0.000058    0.000494    0.000058
 -6.760000    0.044367    0.021490    0.043468    0.021304    0.000300    0.000062    0.000300    0.000062    0.000300    0.000062
 -6.720000    0.038465    0.022516    0.037703    0.022309    0.000254    0.000069    0.000254    0.000069    0.000254    0.000069
 -6.680000    0.077968    0.023555    0.076463    0.023329    0.000502    0.000075    0.000502    0.000075    0.000502    0.000075
 -6.640000    0.030369    0.024365    0.029783    0.024123    0.000195    0.000081    0.000195    0.000081    0.000195    0.000081
 -6.600000    0.002002    0.024392    0.001963    0.024149    0.000013    0.000081    0.000013    0.000081    0.000013    0.000081
 -6.560000    0.000023    0.024392    0.000022    0.024150    0.000000    0.000081    0.000000    0.000081    0.000000    0.000081
 -6.520000    0.000096    0.024394    0.000092    0.024151    0.000001    0.000081    0.000001    0.000081    0.000001    0.000081
 -6.480000    0.005227    0.024533    0.004998    0.024284    0.000076    0.000083    0.000076    0.000083    0.000076    0.000083
 -6.440000    0.049654    0.025195    0.047481    0.024917    0.000724    0.000093    0.000724    0.000093    0.000724    0.000093
 -6.400000    0.104423    0.027980    0.099942    0.027582    0.001494    0.000132    0.001494    0.000132    0.001494    0.000132
 -6.360000    0.097104    0.029274    0.093102    0.028824    0.001334    0.000150    0.001334    0.000150    0.001334    0.000150
 -6.320000    0.035106    0.030210    0.033670    0.029722    0.000479    0.000163    0.000479    0.000163    0.000479    0.000163
 -6.280000    0.031807    0.030635    0.030258    0.030125    0.000517    0.000170    0.000517    0.000170    0.000517    0.000170
 -6.240000    0.138479    0.034327    0.131658    0.033636    0.002274    0.000230    0.002274    0.000230    0.002274    0.000230
 -6.200000    0.122664    0.035963    0.117154    0.035198    0.001837    0.000255    0.001837    0.000255    0.001837    0.000255
 -6.160000    0.081609    0.038139    0.080360    0.037341    0.000416    0.000266    0.000416    0.000266    0.000416    0.000266
 -6.120000    0.057752    0.038909    0.057286    0.038105    0.000156    0.000268    0.000156    0.000268    0.000156    0.000268
 -6.080000    0.011363    0.039212    0.011185    0.038403    0.000060    0.000270    0.000059    0.000270    0.000059    0.000270
 -6.040000    0.052937    0.039918    0.050973    0.039083    0.000655    0.000278    0.000655    0.000278    0.000655    0.000278
 -6.000000    0.154344    0.044034    0.148600    0.043045    0.001915    0.000330    0.001915    0.000330    0.001915    0.000330
 -5.960000    0.076364    0.045052    0.073521    0.044026    0.000947    0.000342    0.000948    0.000342    0.000948    0.000342
 -5.920000    0.007547    0.045253    0.007218    0.044218    0.000110    0.000345    0.000110    0.000345    0.000110    0.000345
 -5.880000    0.016474    0.045473    0.015186    0.044420    0.000429    0.000351    0.000429    0.000351    0.000429    0.000351
 -5.840000    0.039867    0.046536    0.036751    0.045401    0.001039    0.000379    0.001039    0.000379    0.001039    0.000379
 -5.800000    0.035667    0.047012    0.033093    0.045842    0.000858    0.000390    0.000858    0.000390    0.000858    0.000390
 -5.760000    0.075197    0.049017    0.070125    0.047712    0.001691    0.000435    0.001691    0.000435    0.001691    0.000435
 -5.720000    0.046666    0.049639    0.043519    0.048292    0.001049    0.000449    0.001049    0.000449    0.001049    0.000449
 -5.680000    0.013866    0.050009    0.012677    0.048630    0.000396    0.000460    0.000396    0.000460    0.000396    0.000460
 -5.640000    0.059133    0.050797    0.053463    0.049343    0.001890    0.000485    0.001890    0.000485    0.001890    0.000485
 -5.600000    0.070739    0.052684    0.063917    0.051047    0.002274    0.000545    0.002274    0.000545    0.002274    0.000545
 -5.560000    0.060395    0.053489    0.054257    0.051771    0.002046    0.000573    0.002046    0.000573    0.002046    0.000573
 -5.520000    0.098700    0.056121    0.088699    0.054136    0.003334    0.000662    0.003334    0.000662    0.003334    0.000662
 -5.480000    0.150534    0.058128    0.135977    0.055949    0.004853    0.000726    0.004852    0.000726    0.004852    0.000726
 -5.440000    0.120540    0.061342    0.109113    0.058859    0.003809    0.000828    0.003809    0.000828    0.003809    0.000828
 -5.400000    0.048356    0.061987    0.045989    0.059472    0.000789    0.000838    0.000789    0.000838    0.000789    0.000838
 -5.360000    0.115387    0.065064    0.112630    0.062475    0.000919    0.000863    0.000919    0.000863    0.000919    0.000863
 -5.320000    0.133546    0.066845    0.128714    0.064192    0.001611    0.000884    0.001611    0.000884    0.001611    0.000884
 -5.280000    0.117910    0.069989    0.107018    0.067045    0.003631    0.000981    0.003631    0.000981    0.003631    0.000981
 -5.240000    0.160142    0.072124    0.139690    0.068908    0.006817    0.001072    0.006817    0.001072    0.006817    0.001072
 -5.200000    0.061750    0.073771    0.053798    0.070343    0.002651    0.001143    0.002650    0.001143    0.002650    0.001143
 -5.160000    0.031567    0.074192    0.028757    0.070726    0.000937    0.001155    0.000936    0.001155    0.000936    0.001155
 -5.120000    0.078084    0.076274    0.071574    0.072635    0.002170    0.001213    0.002170    0.001213    0.002170    0.001213
 -5.080000    0.056859    0.077032    0.051642    0.073323    0.001739    0.001236    0.001739    0.001236    0.001739    0.001236
 -5.040000    0.125853    0.080388    0.112414    0.076321    0.004480    0.001356    0.004480    0.001356    0.004479    0.001356
 -5.000000    0.126657    0.082077    0.113062    0.077828    0.004531    0.001416    0.004532    0.001416    0.004532    0.001416
 -4.960000    0.022063    0.082665    0.019693    0.078354    0.000790    0.001437    0.000790    0.001437    0.000790    0.001437
 -4.920000    0.002046    0.082693    0.001701    0.078376    0.000115    0.001439    0.000115    0.001439    0.000115    0.001439
 -4.880000    0.019088    0.083202    0.015351    0.078786    0.001245    0.001472    0.001246    0.001472    0.001246    0.001472
 -4.840000    0.052872    0.083907    0.042774    0.079356    0.003366    0.001517    0.003366    0.001517    0.003366    0.001517
 -4.800000    0.045959    0.085132    0.037607    0.080359    0.002784    0.001591    0.002784    0.001591    0.002784    0.001591
 -4.760000    0.096366    0.086417    0.079006    0.081412    0.005787    0.001668    0.005787    0.001668    0.005786    0.001668
 -4.720000    0.229425    0.092535    0.188223    0.086431    0.013734    0.002035    0.013734    0.002035    0.013734    0.002035
